Game_Number,Date,Away,Home,OU,Spread,IL,ML,Away_ML,Points,Win,Margin,Prediction,Correct?,Bet_Amount,Money_Lost_Won,Running_Profit,Confidence,Uncertainty,Odds
SUMMARY,Tested: 10/27/2023,,,,,,,,,,,,,Bet for All Game: $100,"Total Profit: $58,392.18",,,,
,,,,,,,,,,,,,,Total Bets: 719,Win Rate: 74.7%,,,,
1,2023-10-27,Denver Nuggets,Memphis Grizzlies,221.5,0,0.67,149,303,212.0,0,0.0,0,Yes,100,149.21,149.21,0.33,0.1,149.21
2,2023-10-27,Miami Heat,Boston Celtics,217.5,0,0.627,159,268,230.0,1,0.0,1,Yes,100,159.42,308.63,0.627,0.1,159.42
3,2023-10-27,Oklahoma City Thunder,Cleveland Cavaliers,225.5,0,0.682,146,314,213.0,0,0.0,0,Yes,100,146.61,455.24,0.318,0.1,146.61
4,2023-10-27,Brooklyn Nets,Dallas Mavericks,230.0,0,0.696,143,328,245.0,1,0.0,1,Yes,100,143.67,598.91,0.696,0.1,143.67
5,2023-10-27,Orlando Magic,Portland Trail Blazers,220.5,0,0.686,145,317,199.0,0,0.0,0,Yes,100,145.88,744.78,0.314,0.1,145.88
6,2023-10-28,Miami Heat,Minnesota Timberwolves,214.5,0,0.771,129,437,196.0,1,0.0,1,Yes,100,129.64,874.42,0.771,0.1,129.64
7,2023-10-28,Indiana Pacers,Cleveland Cavaliers,221.0,0,0.713,140,348,238.0,0,0.0,0,Yes,100,140.27,1014.69,0.287,0.1,140.27
8,2023-10-28,Utah Jazz,Phoenix Suns,223.0,0,0.718,139,354,230.0,1,0.0,1,Yes,100,139.24,1153.93,0.718,0.1,139.24
9,2023-10-28,Chicago Bulls,Detroit Pistons,213.5,0,0.731,136,371,220.0,1,0.0,1,Yes,100,136.77,1290.7,0.731,0.1,136.77
10,2023-10-28,New York Knicks,New Orleans Pelicans,223.5,0,0.77,129,435,183.0,1,0.0,1,Yes,100,129.82,1420.52,0.77,0.1,129.82
11,2023-10-28,Memphis Grizzlies,Washington Wizards,230.0,0,0.679,147,311,219.0,1,0.0,1,Yes,100,147.18,1567.71,0.679,0.1,147.18
12,2023-10-29,Golden State Warriors,Houston Rockets,223.0,0,0.612,163,257,201.0,0,0.0,0,Yes,100,163.41,1731.12,0.388,0.1,163.41
13,2023-10-29,Portland Trail Blazers,Philadelphia 76ers,217.0,0,0.726,137,365,224.0,1,0.0,1,Yes,100,137.69,1868.81,0.726,0.1,137.69
14,2023-10-29,Los Angeles Lakers,Sacramento Kings,235.5,0,0.675,148,308,259.0,1,0.0,1,Yes,100,148.07,2016.88,0.675,0.1,148.07
15,2023-10-30,Utah Jazz,Denver Nuggets,225.0,0,0.742,134,387,212.0,1,0.0,1,Yes,100,134.77,2151.65,0.742,0.1,134.77
16,2023-10-30,Miami Heat,Milwaukee Bucks,226.0,0,0.639,156,276,236.0,1,0.0,1,Yes,100,156.53,2308.18,0.639,0.1,156.53
17,2023-10-30,Golden State Warriors,New Orleans Pelicans,221.0,0,0.685,145,317,232.0,0,0.0,1,No,100,-100.0,2208.18,0.685,0.1,145.99
18,2023-10-30,Dallas Mavericks,Memphis Grizzlies,222.0,0,0.618,161,261,235.0,0,0.0,0,Yes,100,161.8,2369.99,0.382,0.1,161.8
19,2023-10-30,Boston Celtics,Washington Wizards,231.5,0,0.761,131,418,233.0,0,0.0,0,Yes,100,131.41,2501.4,0.239,0.1,131.41
20,2023-10-30,Portland Trail Blazers,Toronto Raptors,217.0,0,0.646,154,282,190.0,0,0.0,1,No,100,-100.0,2401.4,0.646,0.1,154.84
21,2023-10-31,Orlando Magic,LA Clippers,220.5,0,0.714,140,349,220.0,1,0.0,1,Yes,100,140.03,2541.43,0.714,0.1,140.03
22,2023-10-31,San Antonio Spurs,Phoenix Suns,224.5,0,0.641,155,278,229.0,0,0.0,1,No,100,-100.0,2441.43,0.641,0.1,155.96
23,2023-11-01,Portland Trail Blazers,Detroit Pistons,216.5,0,0.728,137,366,211.0,0,0.0,1,No,100,-100.0,2341.43,0.728,0.1,137.45
24,2023-11-01,Indiana Pacers,Boston Celtics,233.5,0,0.692,144,324,259.0,1,0.0,1,Yes,100,144.51,2485.94,0.692,0.1,144.51
25,2023-11-01,Washington Wizards,Atlanta Hawks,240.5,0,0.7,142,333,251.0,1,0.0,1,Yes,100,142.91,2628.85,0.7,0.1,142.91
26,2023-11-01,Cleveland Cavaliers,New York Knicks,210.5,0,0.706,141,339,184.0,0,0.0,1,No,100,-100.0,2528.85,0.706,0.1,141.68
27,2023-11-01,Brooklyn Nets,Miami Heat,222.5,0,0.698,143,330,214.0,0,0.0,0,Yes,100,143.36,2672.2,0.302,0.1,143.36
28,2023-11-01,New Orleans Pelicans,Oklahoma City Thunder,227.5,0,0.605,165,253,216.0,0,0.0,1,No,100,-100.0,2572.2,0.605,0.1,165.15
29,2023-11-01,Chicago Bulls,Dallas Mavericks,220.5,0,0.671,149,303,219.0,1,0.0,1,Yes,100,149.04,2721.25,0.671,0.1,149.04
30,2023-11-01,Sacramento Kings,Golden State Warriors,228.0,0,0.638,156,276,203.0,1,0.0,1,Yes,100,156.73,2877.98,0.638,0.1,156.73
31,2023-11-02,San Antonio Spurs,Phoenix Suns,229.5,0,0.661,151,295,253.0,0,0.0,1,No,100,-100.0,2777.98,0.661,0.1,151.25
32,2023-11-02,Toronto Raptors,Philadelphia 76ers,214.5,0,0.779,128,451,213.0,1,0.0,1,Yes,100,128.43,2906.4,0.779,0.1,128.43
33,2023-11-02,Detroit Pistons,New Orleans Pelicans,215.5,0,0.617,162,260,241.0,1,0.0,1,Yes,100,162.17,3068.57,0.617,0.1,162.17
34,2023-11-03,Memphis Grizzlies,Portland Trail Blazers,220.0,0,0.629,159,269,228.0,1,0.0,1,Yes,100,159.05,3227.62,0.629,0.1,159.05
35,2023-11-03,New York Knicks,Milwaukee Bucks,224.5,0,0.607,164,254,215.0,1,0.0,1,Yes,100,164.77,3392.39,0.607,0.1,164.77
36,2023-11-04,Utah Jazz,Minnesota Timberwolves,224.5,0,0.701,142,334,218.0,1,0.0,1,Yes,100,142.7,3535.09,0.701,0.1,142.7
37,2023-11-04,Los Angeles Lakers,Orlando Magic,222.5,0,0.641,156,278,221.0,1,0.0,1,Yes,100,156.09,3691.18,0.641,0.1,156.09
38,2023-11-04,Phoenix Suns,Philadelphia 76ers,220.5,0,0.686,145,318,212.0,1,0.0,1,Yes,100,145.82,3837.0,0.686,0.1,145.82
39,2023-11-04,Chicago Bulls,Denver Nuggets,217.5,0,0.728,137,367,224.0,1,0.0,1,Yes,100,137.34,3974.34,0.728,0.1,137.34
40,2023-11-05,Charlotte Hornets,Dallas Mavericks,235.0,0,0.792,126,481,242.0,1,0.0,1,Yes,100,126.2,4100.54,0.792,0.1,126.2
41,2023-11-05,Golden State Warriors,Cleveland Cavaliers,223.0,0,0.654,152,288,219.0,1,0.0,0,No,100,-100.0,4000.54,0.346,0.1,152.93
42,2023-11-05,Phoenix Suns,Detroit Pistons,218.0,0,0.633,158,272,226.0,0,0.0,1,No,100,-100.0,3900.54,0.633,0.1,158.07
43,2023-11-06,New Orleans Pelicans,Denver Nuggets,229.5,0,0.705,141,339,250.0,1,0.0,1,Yes,100,141.8,4042.34,0.705,0.1,141.8
44,2023-11-06,Dallas Mavericks,Orlando Magic,230.5,0,0.637,157,275,219.0,0,0.0,1,No,100,-100.0,3942.34,0.637,0.1,157.08
45,2023-11-06,Washington Wizards,Philadelphia 76ers,229.0,0,0.754,132,405,274.0,1,0.0,1,Yes,100,132.69,4075.03,0.754,0.1,132.69
46,2023-11-06,San Antonio Spurs,Indiana Pacers,239.0,0,0.614,162,259,263.0,1,0.0,1,Yes,100,162.79,4237.82,0.614,0.1,162.79
47,2023-11-08,Phoenix Suns,Chicago Bulls,218.0,0,0.619,161,262,231.0,0,0.0,0,Yes,100,161.52,4399.34,0.381,0.1,161.52
48,2023-11-08,Toronto Raptors,Dallas Mavericks,225.5,0,0.793,126,484,243.0,0,0.0,1,No,100,-100.0,4299.34,0.793,0.1,126.04
49,2023-11-08,Cleveland Cavaliers,Oklahoma City Thunder,227.5,0,0.643,155,280,248.0,1,0.0,1,Yes,100,155.52,4454.86,0.643,0.1,155.52
50,2023-11-08,Detroit Pistons,Milwaukee Bucks,227.0,0,0.663,150,296,238.0,1,0.0,1,Yes,100,150.89,4605.75,0.663,0.1,150.89
51,2023-11-08,Miami Heat,Memphis Grizzlies,217.0,0,0.621,161,263,210.0,0,0.0,0,Yes,100,161.04,4766.79,0.379,0.1,161.04
52,2023-11-08,Washington Wizards,Charlotte Hornets,239.0,0,0.668,149,300,248.0,0,0.0,1,No,100,-100.0,4666.79,0.668,0.1,149.76
53,2023-11-08,New Orleans Pelicans,Minnesota Timberwolves,216.0,0,0.681,146,313,223.0,1,0.0,1,Yes,100,146.81,4813.6,0.681,0.1,146.81
54,2023-11-08,San Antonio Spurs,New York Knicks,223.5,0,0.632,158,272,231.0,1,0.0,1,Yes,100,158.12,4971.72,0.632,0.1,158.12
55,2023-11-08,Utah Jazz,Indiana Pacers,243.0,0,0.7,142,333,252.0,1,0.0,1,Yes,100,142.83,5114.54,0.7,0.1,142.83
56,2023-11-08,Los Angeles Lakers,Houston Rockets,222.0,0,0.63,158,270,222.0,1,0.0,1,Yes,100,158.78,5273.33,0.63,0.1,158.78
57,2023-11-09,Milwaukee Bucks,Indiana Pacers,239.5,0,0.62,161,262,250.0,1,0.0,1,Yes,100,161.41,5434.73,0.62,0.1,161.41
58,2023-11-10,Los Angeles Lakers,Phoenix Suns,224.5,0,0.682,146,314,241.0,0,0.0,1,No,100,-100.0,5334.73,0.682,0.1,146.71
59,2023-11-10,Minnesota Timberwolves,San Antonio Spurs,225.0,0,0.658,152,292,227.0,0,0.0,0,Yes,100,152.03,5486.76,0.342,0.1,152.03
60,2023-11-10,Brooklyn Nets,Boston Celtics,229.5,0,0.701,142,334,228.0,1,0.0,1,Yes,100,142.73,5629.49,0.701,0.1,142.73
61,2023-11-10,Philadelphia 76ers,Detroit Pistons,224.0,0,0.726,137,365,220.0,0,0.0,0,Yes,100,137.68,5767.17,0.274,0.1,137.68
62,2023-11-10,New Orleans Pelicans,Houston Rockets,219.5,0,0.71,140,344,205.0,1,0.0,1,Yes,100,140.83,5908.0,0.71,0.1,140.83
63,2023-11-11,Toronto Raptors,Boston Celtics,222.5,0,0.763,131,421,211.0,1,0.0,1,Yes,100,131.09,6039.09,0.763,0.1,131.09
64,2023-11-11,Miami Heat,Atlanta Hawks,227.5,0,0.61,163,256,226.0,0,0.0,1,No,100,-100.0,5939.09,0.61,0.1,163.94
65,2023-11-11,Cleveland Cavaliers,Golden State Warriors,224.0,0,0.71,140,345,228.0,0,0.0,1,No,100,-100.0,5839.09,0.71,0.1,140.77
66,2023-11-12,Dallas Mavericks,New Orleans Pelicans,237.0,0,0.63,158,270,260.0,0,0.0,0,Yes,100,158.78,5997.87,0.37,0.1,158.78
67,2023-11-12,Miami Heat,San Antonio Spurs,221.5,0,0.602,166,251,231.0,0,0.0,0,Yes,100,166.05,6163.92,0.398,0.1,166.05
68,2023-11-12,Memphis Grizzlies,LA Clippers,224.5,0,0.775,129,444,206.0,0,0.0,1,No,100,-100.0,6063.92,0.775,0.1,129.03
69,2023-11-12,Washington Wizards,Brooklyn Nets,233.5,0,0.614,162,258,196.0,1,0.0,1,Yes,100,162.91,6226.83,0.614,0.1,162.91
70,2023-11-12,Charlotte Hornets,New York Knicks,224.0,0,0.627,159,267,236.0,1,0.0,1,Yes,100,159.57,6386.4,0.627,0.1,159.57
71,2023-11-13,New York Knicks,Boston Celtics,220.0,0,0.744,134,390,212.0,1,0.0,1,Yes,100,134.4,6520.8,0.744,0.1,134.4
72,2023-11-13,Washington Wizards,Toronto Raptors,230.5,0,0.717,139,352,218.0,1,0.0,1,Yes,100,139.55,6660.35,0.717,0.1,139.55
73,2023-11-13,Chicago Bulls,Milwaukee Bucks,230.5,0,0.711,140,345,227.0,1,0.0,1,Yes,100,140.7,6801.05,0.711,0.1,140.7
74,2023-11-14,LA Clippers,Denver Nuggets,226.0,0,0.72,138,356,219.0,1,0.0,1,Yes,100,138.97,6940.02,0.72,0.1,138.97
75,2023-11-14,Dallas Mavericks,New Orleans Pelicans,239.5,0,0.627,159,267,241.0,1,0.0,0,No,100,-100.0,6840.02,0.373,0.1,159.55
76,2023-11-14,Indiana Pacers,Philadelphia 76ers,241.0,0,0.661,151,294,258.0,0,0.0,1,No,100,-100.0,6740.02,0.661,0.1,151.31
77,2023-11-14,Atlanta Hawks,Detroit Pistons,225.0,0,0.608,164,254,246.0,0,0.0,0,Yes,100,164.57,6904.59,0.392,0.1,164.57
78,2023-11-14,San Antonio Spurs,Oklahoma City Thunder,237.0,0,0.684,146,316,210.0,1,0.0,1,Yes,100,146.15,7050.74,0.684,0.1,146.15
79,2023-11-14,Memphis Grizzlies,Los Angeles Lakers,225.5,0,0.672,148,304,241.0,1,0.0,1,Yes,100,148.84,7199.59,0.672,0.1,148.84
80,2023-11-15,Cleveland Cavaliers,Portland Trail Blazers,217.5,0,0.618,161,261,204.0,0,0.0,0,Yes,100,161.92,7361.51,0.382,0.1,161.92
81,2023-11-15,New York Knicks,Atlanta Hawks,229.0,0,0.631,158,271,230.0,0,0.0,1,No,100,-100.0,7261.51,0.631,0.1,158.38
82,2023-11-17,Phoenix Suns,Utah Jazz,247.5,0,0.672,148,304,259.0,0,0.0,0,Yes,100,148.78,7410.29,0.328,0.1,148.78
83,2023-11-17,Los Angeles Lakers,Portland Trail Blazers,227.5,0,0.658,152,292,202.0,0,0.0,0,Yes,100,152.02,7562.31,0.342,0.1,152.02
84,2023-11-17,Sacramento Kings,San Antonio Spurs,240.5,0,0.631,158,271,249.0,0,0.0,0,Yes,100,158.41,7720.72,0.369,0.1,158.41
85,2023-11-17,Boston Celtics,Toronto Raptors,223.5,0,0.628,159,268,213.0,0,0.0,0,Yes,100,159.19,7879.91,0.372,0.1,159.19
86,2023-11-17,New York Knicks,Washington Wizards,225.5,0,0.634,157,273,219.0,0,0.0,0,Yes,100,157.79,8037.7,0.366,0.1,157.79
87,2023-11-17,Milwaukee Bucks,Charlotte Hornets,243.0,0,0.643,155,280,229.0,0,0.0,0,Yes,100,155.43,8193.13,0.357,0.1,155.43
88,2023-11-17,Detroit Pistons,Cleveland Cavaliers,221.5,0,0.692,144,324,208.0,1,0.0,1,Yes,100,144.49,8337.62,0.692,0.1,144.49
89,2023-11-18,Oklahoma City Thunder,Golden State Warriors,235.5,0,0.627,159,267,253.0,0,0.0,0,Yes,100,159.56,8497.18,0.373,0.1,159.56
90,2023-11-18,Minnesota Timberwolves,New Orleans Pelicans,221.0,0,0.625,159,266,241.0,0,0.0,0,Yes,100,159.9,8657.08,0.375,0.1,159.9
91,2023-11-19,Detroit Pistons,Toronto Raptors,219.0,0,0.67,149,303,255.0,1,0.0,1,Yes,100,149.18,8806.25,0.67,0.1,149.18
92,2023-11-19,Boston Celtics,Memphis Grizzlies,221.5,0,0.765,130,425,202.0,0,0.0,0,Yes,100,130.71,8936.96,0.235,0.1,130.71
93,2023-11-19,Phoenix Suns,Utah Jazz,239.0,0,0.664,150,297,277.0,0,0.0,0,Yes,100,150.64,9087.6,0.336,0.1,150.64
94,2023-11-19,Oklahoma City Thunder,Portland Trail Blazers,223.5,0,0.729,137,369,225.0,0,0.0,0,Yes,100,137.1,9224.69,0.271,0.1,137.1
95,2023-11-20,LA Clippers,San Antonio Spurs,230.5,0,0.631,158,271,223.0,0,0.0,0,Yes,100,158.4,9383.09,0.369,0.1,158.4
96,2023-11-20,Denver Nuggets,Detroit Pistons,225.5,0,0.663,150,296,210.0,0,0.0,0,Yes,100,150.77,9533.86,0.337,0.1,150.77
97,2023-11-20,Milwaukee Bucks,Washington Wizards,246.0,0,0.662,150,296,271.0,0,0.0,0,Yes,100,150.99,9684.84,0.338,0.1,150.99
98,2023-11-20,Boston Celtics,Charlotte Hornets,234.5,0,0.678,147,310,239.0,1,0.0,0,No,100,-100.0,9584.84,0.322,0.1,147.52
99,2023-11-21,Toronto Raptors,Orlando Magic,215.5,0,0.603,165,251,233.0,1,0.0,1,Yes,100,165.84,9750.68,0.603,0.1,165.84
100,2023-11-21,Indiana Pacers,Atlanta Hawks,252.5,0,0.619,161,262,309.0,0,0.0,1,No,100,-100.0,9650.68,0.619,0.1,161.58
101,2023-11-21,Cleveland Cavaliers,Philadelphia 76ers,218.5,0,0.662,151,295,241.0,0,0.0,1,No,100,-100.0,9550.68,0.662,0.1,151.09
102,2023-11-21,Portland Trail Blazers,Phoenix Suns,223.5,0,0.76,131,416,227.0,1,0.0,1,Yes,100,131.56,9682.24,0.76,0.1,131.56
103,2023-11-21,Utah Jazz,Los Angeles Lakers,239.5,0,0.704,141,338,230.0,1,0.0,1,Yes,100,141.95,9824.18,0.704,0.1,141.95
104,2023-11-22,Philadelphia 76ers,Minnesota Timberwolves,221.0,0,0.614,162,259,211.0,1,0.0,1,Yes,100,162.81,9986.99,0.614,0.1,162.81
105,2023-11-22,LA Clippers,San Antonio Spurs,231.0,0,0.642,155,279,211.0,0,0.0,0,Yes,100,155.83,10142.82,0.358,0.1,155.83
106,2023-11-22,Memphis Grizzlies,Houston Rockets,213.0,0,0.752,133,402,202.0,1,0.0,1,Yes,100,133.01,10275.83,0.752,0.1,133.01
107,2023-11-22,Toronto Raptors,Indiana Pacers,242.0,0,0.687,145,319,263.0,0,0.0,1,No,100,-100.0,10175.83,0.687,0.1,145.53
108,2023-11-22,Milwaukee Bucks,Boston Celtics,236.5,0,0.717,139,352,235.0,1,0.0,1,Yes,100,139.54,10315.37,0.717,0.1,139.54
109,2023-11-22,Chicago Bulls,Oklahoma City Thunder,223.0,0,0.776,128,446,218.0,1,0.0,1,Yes,100,128.88,10444.26,0.776,0.1,128.88
110,2023-11-24,New Orleans Pelicans,LA Clippers,228.0,0,0.634,157,273,222.0,0,0.0,1,No,100,-100.0,10344.26,0.634,0.1,157.73
111,2023-11-24,San Antonio Spurs,Golden State Warriors,236.5,0,0.671,149,303,230.0,1,0.0,1,Yes,100,149.05,10493.3,0.671,0.1,149.05
112,2023-11-24,Sacramento Kings,Minnesota Timberwolves,230.5,0,0.602,166,251,235.0,0,0.0,1,No,100,-100.0,10393.3,0.602,0.1,166.08
113,2023-11-24,Washington Wizards,Milwaukee Bucks,248.0,0,0.764,130,424,259.0,1,0.0,1,Yes,100,130.82,10524.12,0.764,0.1,130.82
114,2023-11-24,Chicago Bulls,Toronto Raptors,218.0,0,0.637,157,275,229.0,1,0.0,1,Yes,100,157.03,10681.15,0.637,0.1,157.03
115,2023-11-24,Phoenix Suns,Memphis Grizzlies,220.5,0,0.695,143,328,199.0,0,0.0,0,Yes,100,143.8,10824.95,0.305,0.1,143.8
116,2023-11-24,Detroit Pistons,Indiana Pacers,247.0,0,0.722,138,359,249.0,1,0.0,1,Yes,100,138.54,10963.49,0.722,0.1,138.54
117,2023-11-25,Philadelphia 76ers,Oklahoma City Thunder,230.5,0,0.605,165,253,250.0,0,0.0,1,No,100,-100.0,10863.49,0.605,0.1,165.17
118,2023-11-25,Atlanta Hawks,Washington Wizards,248.5,0,0.623,160,264,244.0,0,0.0,0,Yes,100,160.61,11024.1,0.377,0.1,160.61
119,2023-11-25,New Orleans Pelicans,Utah Jazz,227.5,0,0.63,158,270,205.0,1,0.0,0,No,100,-100.0,10924.1,0.37,0.1,158.77
120,2023-11-26,Chicago Bulls,Brooklyn Nets,221.5,0,0.646,154,282,227.0,1,0.0,1,Yes,100,154.83,11078.93,0.646,0.1,154.83
121,2023-11-26,San Antonio Spurs,Denver Nuggets,229.5,0,0.761,131,418,252.0,1,0.0,1,Yes,100,131.39,11210.32,0.761,0.1,131.39
122,2023-11-26,Minnesota Timberwolves,Memphis Grizzlies,217.5,0,0.736,135,379,216.0,0,0.0,0,Yes,100,135.8,11346.12,0.264,0.1,135.8
123,2023-11-26,Atlanta Hawks,Boston Celtics,236.0,0,0.8,125,499,216.0,1,0.0,1,Yes,100,125.03,11471.15,0.8,0.1,125.03
124,2023-11-26,Charlotte Hornets,Orlando Magic,228.5,0,0.691,144,323,247.0,1,0.0,1,Yes,100,144.66,11615.81,0.691,0.1,144.66
125,2023-11-26,Portland Trail Blazers,Milwaukee Bucks,231.5,0,0.793,126,482,210.0,1,0.0,1,Yes,100,126.15,11741.96,0.793,0.1,126.15
126,2023-11-27,Portland Trail Blazers,Indiana Pacers,240.5,0,0.787,127,469,224.0,0,0.0,1,No,100,-100.0,11641.96,0.787,0.1,127.05
127,2023-11-27,Los Angeles Lakers,Philadelphia 76ers,230.5,0,0.69,145,322,232.0,1,0.0,1,Yes,100,145.03,11786.98,0.69,0.1,145.03
128,2023-11-27,New Orleans Pelicans,Utah Jazz,232.0,0,0.685,146,317,226.0,1,0.0,0,No,100,-100.0,11686.98,0.315,0.1,146.03
129,2023-11-27,Denver Nuggets,LA Clippers,217.5,0,0.623,160,265,217.0,0,0.0,1,No,100,-100.0,11586.98,0.623,0.1,160.41
130,2023-11-28,Charlotte Hornets,New York Knicks,220.0,0,0.714,140,349,206.0,1,0.0,1,Yes,100,140.1,11727.08,0.714,0.1,140.1
131,2023-11-28,Chicago Bulls,Boston Celtics,219.0,0,0.813,122,534,221.0,1,0.0,1,Yes,100,122.99,11850.07,0.813,0.1,122.99
132,2023-11-29,Houston Rockets,Denver Nuggets,227.5,0,0.647,154,283,258.0,1,0.0,1,Yes,100,154.59,12004.66,0.647,0.1,154.59
133,2023-11-29,Philadelphia 76ers,New Orleans Pelicans,232.5,0,0.609,164,255,238.0,1,0.0,0,No,100,-100.0,11904.66,0.391,0.1,164.12
134,2023-11-29,Los Angeles Lakers,Detroit Pistons,229.0,0,0.683,146,315,240.0,0,0.0,0,Yes,100,146.48,12051.14,0.317,0.1,146.48
135,2023-11-29,Washington Wizards,Orlando Magic,235.5,0,0.772,129,438,259.0,1,0.0,1,Yes,100,129.55,12180.68,0.772,0.1,129.55
136,2023-11-30,Portland Trail Blazers,Cleveland Cavaliers,218.5,0,0.727,137,366,198.0,0,0.0,1,No,100,-100.0,12080.68,0.727,0.1,137.51
137,2023-11-30,Charlotte Hornets,Brooklyn Nets,223.0,0,0.731,136,371,257.0,0,0.0,1,No,100,-100.0,11980.68,0.731,0.1,136.84
138,2023-11-30,Detroit Pistons,New York Knicks,218.5,0,0.837,119,614,230.0,1,0.0,1,Yes,100,119.43,12100.11,0.837,0.1,119.43
139,2023-11-30,Los Angeles Lakers,Oklahoma City Thunder,234.5,0,0.73,137,369,243.0,1,0.0,1,Yes,100,137.08,12237.19,0.73,0.1,137.08
140,2023-11-30,Atlanta Hawks,San Antonio Spurs,246.0,0,0.612,163,257,272.0,0,0.0,0,Yes,100,163.49,12400.68,0.388,0.1,163.49
141,2023-11-30,Utah Jazz,Minnesota Timberwolves,219.5,0,0.838,119,616,191.0,1,0.0,1,Yes,100,119.35,12520.03,0.838,0.1,119.35
142,2023-11-30,Milwaukee Bucks,Chicago Bulls,226.0,0,0.633,157,272,233.0,1,0.0,0,No,100,-100.0,12420.03,0.367,0.1,157.91
143,2023-12-01,Memphis Grizzlies,Dallas Mavericks,224.5,0,0.78,128,454,202.0,0,0.0,1,No,100,-100.0,12320.03,0.78,0.1,128.22
144,2023-12-01,San Antonio Spurs,New Orleans Pelicans,238.5,0,0.764,130,423,227.0,1,0.0,1,Yes,100,130.89,12450.92,0.764,0.1,130.89
145,2023-12-01,Philadelphia 76ers,Boston Celtics,217.5,0,0.696,143,328,244.0,1,0.0,1,Yes,100,143.7,12594.63,0.696,0.1,143.7
146,2023-12-01,Washington Wizards,Orlando Magic,236.0,0,0.78,128,453,255.0,1,0.0,1,Yes,100,128.26,12722.89,0.78,0.1,128.26
147,2023-12-02,Memphis Grizzlies,Phoenix Suns,220.0,0,0.713,140,348,225.0,1,0.0,1,Yes,100,140.26,12863.15,0.713,0.1,140.26
148,2023-12-02,Oklahoma City Thunder,Dallas Mavericks,234.5,0,0.608,164,255,246.0,0,0.0,0,Yes,100,164.4,13027.55,0.392,0.1,164.4
149,2023-12-02,Atlanta Hawks,Milwaukee Bucks,251.5,0,0.612,163,257,253.0,1,0.0,1,Yes,100,163.52,13191.07,0.612,0.1,163.52
150,2023-12-02,Indiana Pacers,Miami Heat,237.0,0,0.617,162,260,273.0,0,0.0,1,No,100,-100.0,13091.07,0.617,0.1,162.2
151,2023-12-02,Cleveland Cavaliers,Detroit Pistons,225.0,0,0.699,143,331,211.0,0,0.0,0,Yes,100,143.15,13234.22,0.301,0.1,143.15
152,2023-12-02,Minnesota Timberwolves,Charlotte Hornets,219.5,0,0.686,145,318,240.0,0,0.0,0,Yes,100,145.86,13380.08,0.314,0.1,145.86
153,2023-12-05,New York Knicks,Milwaukee Bucks,229.5,0,0.616,162,260,268.0,1,0.0,1,Yes,100,162.4,13542.49,0.616,0.1,162.4
154,2023-12-06,Utah Jazz,Dallas Mavericks,238.5,0,0.745,134,391,244.0,1,0.0,1,Yes,100,134.28,13676.77,0.745,0.1,134.28
155,2023-12-06,Philadelphia 76ers,Washington Wizards,234.5,0,0.664,150,297,257.0,0,0.0,0,Yes,100,150.52,13827.29,0.336,0.1,150.52
156,2023-12-06,San Antonio Spurs,Minnesota Timberwolves,231.0,0,0.753,132,405,196.0,1,0.0,1,Yes,100,132.72,13960.0,0.753,0.1,132.72
157,2023-12-06,Portland Trail Blazers,Golden State Warriors,225.5,0,0.674,148,306,216.0,1,0.0,1,Yes,100,148.32,14108.32,0.674,0.1,148.32
158,2023-12-07,Indiana Pacers,Milwaukee Bucks,257.0,0,0.656,152,291,247.0,0,0.0,1,No,100,-100.0,14008.32,0.656,0.1,152.33
159,2023-12-08,Houston Rockets,Denver Nuggets,221.0,0,0.609,164,255,220.0,0,0.0,1,No,100,-100.0,13908.32,0.609,0.1,164.31
160,2023-12-08,LA Clippers,Utah Jazz,225.0,0,0.714,140,349,220.0,0,0.0,0,Yes,100,140.02,14048.34,0.286,0.1,140.02
161,2023-12-08,Dallas Mavericks,Portland Trail Blazers,233.5,0,0.686,145,318,237.0,0,0.0,0,Yes,100,145.72,14194.06,0.314,0.1,145.72
162,2023-12-08,Golden State Warriors,Oklahoma City Thunder,236.0,0,0.664,150,297,274.0,1,0.0,1,Yes,100,150.67,14344.73,0.664,0.1,150.67
163,2023-12-08,Minnesota Timberwolves,Memphis Grizzlies,213.5,0,0.723,138,361,230.0,0,0.0,0,Yes,100,138.22,14482.96,0.277,0.1,138.22
164,2023-12-08,Washington Wizards,Brooklyn Nets,239.5,0,0.75,133,399,221.0,1,0.0,1,Yes,100,133.36,14616.32,0.75,0.1,133.36
165,2023-12-08,New York Knicks,Boston Celtics,220.5,0,0.759,131,414,256.0,1,0.0,1,Yes,100,131.8,14748.12,0.759,0.1,131.8
166,2023-12-08,Detroit Pistons,Orlando Magic,229.5,0,0.797,125,493,214.0,1,0.0,1,Yes,100,125.43,14873.55,0.797,0.1,125.43
167,2023-12-08,Atlanta Hawks,Philadelphia 76ers,235.0,0,0.676,147,308,239.0,1,0.0,1,Yes,100,147.95,15021.51,0.676,0.1,147.95
168,2023-12-11,Portland Trail Blazers,LA Clippers,220.5,0,0.774,129,442,259.0,1,0.0,1,Yes,100,129.21,15150.71,0.774,0.1,129.21
169,2023-12-11,Chicago Bulls,Milwaukee Bucks,233.0,0,0.772,129,438,262.0,1,0.0,1,Yes,100,129.57,15280.28,0.772,0.1,129.57
170,2023-12-11,Minnesota Timberwolves,New Orleans Pelicans,222.0,0,0.61,164,256,228.0,1,0.0,0,No,100,-100.0,15180.28,0.39,0.1,164.02
